,tweet_id,jpg_url,img_num,breed,p1_conf,p1_dog,p2_conf,p2_dog,p3_conf,p3_dog,tweet_rating,tweet_date,tweet_source,text,rating_numerator,rating_denominator,date,tweet_url,name,dog_kind,retweet_count,favorite_count
11,666287406224695296,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,1,Maltese_Dog,0.8575309999999999,True,0.0630638,True,0.0255806,True,0.5,2015-11-16 16:11:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10 https://t.co/d9NcXFKwLv,1,2,11.16.2015,https://twitter.com/dog_rates/status/666287406224695296/photo/1,,not_specified,71,152
12,666293911632134144,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1,Three-Toed_Sloth,0.914671,False,0.01525,False,0.0132072,False,0.3,2015-11-16 16:37:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a funny dog. Weird toes. Won't come down. Loves branch. Refuses to eat his food. Hard to cuddle with. 3/10 https://t.co/IIXis0zta0,3,10,11.16.2015,https://twitter.com/dog_rates/status/666293911632134144/photo/1,None,not_specified,368,522
13,666345417576210432,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1,Golden_Retriever,0.8587440000000001,True,0.0547868,True,0.0142408999999999,True,1.0,2015-11-16 20:01:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,10,10,11.16.2015,https://twitter.com/dog_rates/status/666345417576210432/photo/1,None,not_specified,146,307
14,666362758909284353,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1,Guinea_Pig,0.996496,False,0.00240245,False,0.000460863,False,0.6,2015-11-16 21:10:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unique dog here. Very small. Lives in container of Frosted Flakes (?). Short legs. Must be rare 6/10 would still pet https://t.co/XMD9CwjEnM,6,10,11.16.2015,https://twitter.com/dog_rates/status/666362758909284353/photo/1,None,not_specified,595,804
15,666396247373291520,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1,Chihuahua,0.978108,True,0.00939697,True,0.00457681,True,0.9,2015-11-16 23:23:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,9,10,11.16.2015,https://twitter.com/dog_rates/status/666396247373291520/photo/1,None,not_specified,92,172
16,666407126856765440,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1,Black-And-Tan_Coonhound,0.529139,True,0.24422,True,0.17381,True,0.7,2015-11-17 00:06:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,7,10,11.17.2015,https://twitter.com/dog_rates/status/666407126856765440/photo/1,None,not_specified,44,113
17,666421158376562688,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1,Blenheim_Spaniel,0.906777,True,0.0903464,True,0.00111687,True,1.2,2015-11-17 01:02:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,12,10,11.17.2015,https://twitter.com/dog_rates/status/666421158376562688/photo/1,None,not_specified,118,327
18,666430724426358785,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1,Llama,0.505184,False,0.104109,True,0.0620712,False,0.6,2015-11-17 01:40:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,6,10,11.17.2015,https://twitter.com/dog_rates/status/666430724426358785/photo/1,None,not_specified,204,330
19,666437273139982337,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1,Chihuahua,0.6718529999999999,True,0.12468,True,0.0440941999999999,True,0.7,2015-11-17 02:06:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10 https://t.co/7LtjBS0GPK,7,10,11.17.2015,https://twitter.com/dog_rates/status/666437273139982337/photo/1,None,not_specified,52,131
20,666691418707132416,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1,German_Shepherd,0.975401,True,0.00868727,True,0.00539404,True,0.8,2015-11-17 18:56:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,8,10,11.17.2015,https://twitter.com/dog_rates/status/666691418707132416/photo/1,Christoper,not_specified,51,196
21,666701168228331520,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1,Labrador_Retriever,0.887707,True,0.029307,True,0.0207563,True,0.8,2015-11-17 19:35:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,8,10,11.17.2015,https://twitter.com/dog_rates/status/666701168228331520/photo/1,Johm,not_specified,234,449
22,666739327293083650,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1,Miniature_Poodle,0.546933,True,0.1652549999999999,True,0.0959589,True,1.0,2015-11-17 22:06:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,10,10,11.17.2015,https://twitter.com/dog_rates/status/666739327293083650/photo/1,Lugan,not_specified,71,244
23,666781792255496192,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1,Italian_Greyhound,0.618316,True,0.151363,True,0.0859891,True,1.0,2015-11-18 00:55:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,10,10,11.18.2015,https://twitter.com/dog_rates/status/666781792255496192/photo/1,Octaviath,not_specified,211,404
24,666786068205871104,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1,Snail,0.999888,False,5.51417e-05,False,2.6258e-05,False,0.2,2015-11-18 01:12:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,2,10,11.18.2015,https://twitter.com/dog_rates/status/666786068205871104/photo/1,None,not_specified,521,800
25,666983947667116034,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,1,Swab,0.589446,False,0.190142,False,0.0345097,False,1.1,2015-11-18 14:18:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,11,10,11.18.2015,https://twitter.com/dog_rates/status/666983947667116034/photo/1,Pepe,not_specified,1040,2679
26,666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1,Hay,0.507637,False,0.0624899,True,0.0484246999999999,False,1.0,2015-11-18 15:07:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,10,10,11.18.2015,https://twitter.com/dog_rates/status/666996132027977728/photo/1,Carll,not_specified,102,258
27,667012601033924608,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1,Hyena,0.98723,False,0.0126007999999999,False,5.7350100000000005e-05,False,0.9,2015-11-18 16:12:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,9,10,11.18.2015,https://twitter.com/dog_rates/status/667012601033924608/photo/1,Klevin,not_specified,237,471
28,667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1,Golden_Retriever,0.765266,True,0.206694,True,0.0106669,False,1.2,2015-11-18 18:17:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12/10 gimme now https://t.co/QZAnwgnOMB,12,10,11.18.2015,https://twitter.com/dog_rates/status/667044094246576128/photo/1,None,not_specified,54,198
29,667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1,Chesapeake_Bay_Retriever,0.825678,True,0.090998,True,0.0229562,True,1.0,2015-11-18 19:29:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,10,10,11.18.2015,https://twitter.com/dog_rates/status/667062181243039745/photo/1,Keet,not_specified,57,227
30,667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1,Jigsaw_Puzzle,0.560001,False,0.1032589999999999,False,0.042568,False,0.8,2015-11-18 19:43:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,8,10,11.18.2015,https://twitter.com/dog_rates/status/667065535570550784/photo/1,None,not_specified,51,175
31,667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1,Chihuahua,0.959514,True,0.00537015,True,0.00264133,True,0.7,2015-11-18 21:23:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,7,10,11.18.2015,https://twitter.com/dog_rates/status/667090893657276420/photo/1,Clybe,not_specified,132,349
32,667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1,Pembroke,0.741563,True,0.0578659,True,0.0391250999999999,True,1.0,2015-11-18 23:18:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,10,10,11.18.2015,https://twitter.com/dog_rates/status/667119796878725120/photo/1,Gabe,not_specified,135,346
33,667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,West_Highland_White_Terrier,0.747713,True,0.2436289999999999,True,0.00180397,True,1.0,2015-11-19 00:32:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,10,10,11.19.2015,https://twitter.com/dog_rates/status/667138269671505920/photo/1,None,not_specified,2387,4851
34,667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1,Toy_Poodle,0.535411,True,0.087544,True,0.06205,True,1.2,2015-11-19 01:27:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,12,10,11.19.2015,https://twitter.com/dog_rates/status/667152164079423490/photo/1,Pipsy,not_specified,18285,49720
35,667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,Giant_Schnauzer,0.8412649999999999,True,0.0527442,True,0.0344017,True,1.0,2015-11-19 02:43:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,10,10,11.19.2015,https://twitter.com/dog_rates/status/667171260800061440/photo/1,Kenneth,not_specified,97,235
36,667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,Golden_Retriever,0.949892,True,0.0105638,True,0.00582141,True,1.0,2015-11-19 03:29:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,10,10,11.19.2015,https://twitter.com/dog_rates/status/667182792070062081/photo/1,Timison,not_specified,6618,15075
37,667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,Siberian_Husky,0.694904,True,0.232006,True,0.0506351,True,1.1,2015-11-19 04:39:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,11,10,11.19.2015,https://twitter.com/dog_rates/status/667200525029539841/photo/1,Joshwa,not_specified,282,658
38,667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,Teddy,0.709545,False,0.1272849999999999,False,0.0285675,False,1.0,2015-11-19 15:49:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,10,10,11.19.2015,https://twitter.com/dog_rates/status/667369227918143488/photo/1,None,not_specified,173,385
39,667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1,Papillon,0.557009,True,0.271963,True,0.0734729,True,0.8,2015-11-19 17:26:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,8,10,11.19.2015,https://twitter.com/dog_rates/status/667393430834667520/photo/1,Fwed,not_specified,60,211
40,667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1,Rottweiler,0.999091,True,0.000450355,True,0.00015714,True,1.2,2015-11-19 20:14:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ermergerd 12/10 https://t.co/PQni2sjPsm,12,10,11.19.2015,https://twitter.com/dog_rates/status/667435689202614272/photo/1,None,not_specified,89,326
41,667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,1,Porcupine,0.989154,False,0.00630049,False,0.00096634,False,1.0,2015-11-19 20:20:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,10,10,11.19.2015,https://twitter.com/dog_rates/status/667437278097252352/photo/1,None,not_specified,257,483
42,667443425659232256,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,1,Goose,0.980815,False,0.00691777,False,0.00525517,False,0.6,2015-11-19 20:44:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10 https://t.co/rqO4I3nf2N,6,10,11.19.2015,https://twitter.com/dog_rates/status/667443425659232256/photo/1,None,not_specified,620,833
43,667453023279554560,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,1,Labrador_Retriever,0.8256700000000001,True,0.0566394,True,0.0540183999999999,True,1.1,2015-11-19 21:22:56+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,11,10,11.19.2015,https://twitter.com/dog_rates/status/667453023279554560/photo/1,Cupcake,not_specified,96,327
44,667455448082227200,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,1,Tibetan_Terrier,0.676376,True,0.0549334,True,0.0405755,True,0.7,2015-11-19 21:32:34+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,7,10,11.19.2015,https://twitter.com/dog_rates/status/667455448082227200/photo/1,Reese,not_specified,66,203
45,667491009379606528,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,1,Borzoi,0.852088,True,0.132264,False,0.00572998,False,0.7,2015-11-19 23:53:52+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and 8/10 https://t.co/ITxxcc4v9y,7,10,11.19.2015,https://twitter.com/dog_rates/status/667491009379606528/photo/1,None,not_specified,242,559
46,667502640335572993,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,1,Labrador_Retriever,0.996709,True,0.00168821,True,0.0007116669999999,True,1.1,2015-11-20 00:40:05+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,11,10,11.20.2015,https://twitter.com/dog_rates/status/667502640335572993/photo/1,Hall,not_specified,231,563
47,667509364010450944,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,Beagle,0.636169,True,0.119256,True,0.0825491999999999,True,1.2,2015-11-20 01:06:48+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,12,10,11.20.2015,https://twitter.com/dog_rates/status/667509364010450944/photo/1,Tickles,not_specified,2272,7148
48,667530908589760512,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,1,Golden_Retriever,0.633037,True,0.146391,True,0.0461837,True,1.0,2015-11-20 02:32:25+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",10,10,11.20.2015,https://twitter.com/dog_rates/status/667530908589760512/photo/1,Naphaniel,not_specified,264,501
49,667538891197542400,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,1,Yorkshire_Terrier,0.618957,True,0.300313,True,0.053412,True,0.9,2015-11-20 03:04:08+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10 https://t.co/IQTOMqDUIe",9,10,11.20.2015,https://twitter.com/dog_rates/status/667538891197542400/photo/1,Klint,not_specified,72,220
50,667546741521195010,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,1,Toy_Poodle,0.787424,True,0.202225,True,0.00404722,False,0.9,2015-11-20 03:35:20+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,9,10,11.20.2015,https://twitter.com/dog_rates/status/667546741521195010/photo/1,George,not_specified,138,355
51,667549055577362432,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,1,Electric_Fan,0.984377,False,0.00773671,False,0.00190123,False,0.1,2015-11-20 03:44:31+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 https://t.co/i9iSGNn3fx,1,10,11.20.2015,https://twitter.com/dog_rates/status/667549055577362432/photo/1,None,not_specified,2454,6138
52,667550882905632768,https://pbs.twimg.com/media/CUObvUJVEAAnYPF.jpg,1,Web_Site,0.998258,False,0.000201084,False,0.000141736,False,0.5,2015-11-20 03:51:47+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @dogratingrating: Unoriginal idea. Blatant plagiarism. Curious grammar. -5/10 https://t.co/r7XzeQZWzb,5,10,11.20.2015,"https://twitter.com/dogratingrating/status/667548415174144001/photo/1,https://twitter.com/dogratingrating/status/667548415174144001/photo/1",None,not_specified,34,0
53,667550904950915073,https://pbs.twimg.com/media/CUOb_gUUkAACXdS.jpg,1,Web_Site,0.999335,False,8.10632e-05,True,6.915899999999999e-05,True,1.2,2015-11-20 03:51:52+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dogratingrating: Exceptional talent. Original humor. Cutting edge, Nova Scotian comedian. 12/10 https://t.co/uarnTjBeVA",12,10,11.20.2015,"https://twitter.com/dogratingrating/status/667548695664070656/photo/1,https://twitter.com/dogratingrating/status/667548695664070656/photo/1",None,not_specified,37,0
